#%modelname
#Red, Green, Blue, Alpha, OffsetX, OffsetY, OffsetZ, CustomSize, BlinkType, NoDistance, DrawSearchlight
#0.45 - custom size reserved for traffic lights

%AFtri_lamp
255 255 255 255 64.9944000 -16.108601 -18.867201 1.20 00 0 0
%bvbridgspprt01
255 255 255 255 7.76647997 -31.333500 58.1041985 1.00 00 0 0
255 255 255 255 7.76647997 30.2817001 58.1041985 1.00 00 0 0
%nbbridgerdb
255 255 255 255 66.3470001 -5.3626099 0.15081400 1.00 00 0 0
255 255 255 255 66.3920975 5.78954983 0.17227601 1.00 00 0 0
255 255 255 255 47.5108986 5.77704000 0.94689202 1.00 00 0 0
255 255 255 255 30.3181992 5.77637005 1.50671995 1.00 00 0 0
255 255 255 255 14.2150002 5.83599997 2.14049006 1.00 00 0 0
255 255 255 255 -4.3818998 5.81079006 2.71757007 1.00 00 0 0
255 255 255 255 -20.745501 5.95843983 2.95945001 1.00 00 0 0
255 255 255 255 -36.772900 5.93181992 3.11312008 1.00 00 0 0
255 255 255 255 -54.864899 5.91119003 3.38060999 1.00 00 0 0
255 255 255 255 -20.926800 -5.3649302 2.80239010 1.00 00 0 0
255 255 255 255 47.4534988 -5.4235201 0.77223998 1.00 00 0 0
255 255 255 255 -54.806801 -5.4159498 3.34892988 1.00 00 0 0
255 255 255 255 -36.861099 -5.4558702 3.06379008 1.00 00 0 0
255 255 255 255 30.3430004 -5.3576002 1.50568998 1.00 00 0 0
255 255 255 255 -4.5203199 -5.3121300 2.38861990 1.00 00 0 0
255 255 255 255 14.1075001 -5.3371000 1.97040999 1.00 00 0 0
255 255 255 255 -77.286201 5.89410019 3.46150994 1.00 00 0 0
255 255 255 255 81.7770004 5.83483982 -0.4368670 1.00 00 0 0
255 255 255 255 -77.174599 -5.4459200 3.50351000 1.00 00 0 0
255 255 255 255 81.6969986 -5.2963300 -0.5752750 1.00 00 0 0
255 255 255 255 47.6258011 14.6021004 0.89252502 1.00 00 0 0
255 255 255 255 66.3663025 25.8682003 0.27393001 1.00 00 0 0
255 255 255 255 47.6834984 25.8556995 1.02113998 1.00 00 0 0
255 255 255 255 30.5358009 25.8549995 1.54285002 1.00 00 0 0
255 255 255 255 14.0750999 25.8484993 1.93692994 1.00 00 0 0
255 255 255 255 -36.847301 14.5930004 3.05151010 1.00 00 0 0
255 255 255 255 30.4349003 14.7517004 1.47952998 1.00 00 0 0
255 255 255 255 -4.5111699 14.7039003 2.41408992 1.00 00 0 0
255 255 255 255 -20.851601 14.7406998 2.90427995 1.00 00 0 0
255 255 255 255 66.4372025 14.6555996 0.32295999 1.00 00 0 0
255 255 255 255 -54.881001 14.6582003 3.28965998 1.00 00 0 0
255 255 255 255 81.7808990 25.9134998 -0.3487890 1.00 00 0 0
255 255 255 255 81.8638000 14.6609001 -0.3042640 1.00 00 0 0
255 255 255 255 14.0618000 14.6955996 2.03889990 1.00 00 0 0
255 255 255 255 -54.871101 25.8752003 3.30006003 1.00 00 0 0
255 255 255 255 -4.4997602 25.8894005 2.44355989 1.00 00 0 0
255 255 255 255 251.042007 -14.599800 3.53053999 1.00 00 0 0
255 255 255 255 -36.793301 25.9449005 3.05762005 1.00 00 0 0
255 255 255 255 250.988998 -5.9444599 3.63057995 1.00 00 0 0
255 255 255 255 -20.830900 25.8502998 2.84171009 1.00 00 0 0
255 255 255 255 -77.285400 14.7002001 3.38691998 1.00 00 0 0
255 255 255 255 -77.226601 25.8752003 3.44964004 1.00 00 0 0
%tunl_4
255 255 255 255 40.5688019 -8.9040499 2.24676991 1.00 00 0 0
255 255 255 255 8.26311970 -8.9720001 2.10631990 1.00 00 0 0
255 255 255 255 -23.453800 -9.0209703 2.00513005 1.00 00 0 0
255 255 255 255 -7.8106098 8.98900032 2.07125998 1.00 00 0 0
255 255 255 255 -40.331501 8.95184040 2.14804006 1.00 00 0 0
255 255 255 255 24.2021999 8.94452000 2.16314006 1.00 00 0 0
%tunl_bend
255 255 255 255 -39.332500 -7.6195998 2.19921994 1.00 00 0 0
255 255 255 255 -10.524100 11.6349001 2.16764998 1.00 00 0 0
255 255 255 255 21.9578991 22.6385994 2.21236992 1.00 00 0 0
255 255 255 255 -15.308200 -11.661600 2.22270989 1.00 00 0 0
255 255 255 255 11.5621004 1.47907996 2.27424002 1.00 00 0 0
255 255 255 255 40.5215988 7.11563015 2.19579005 1.00 00 0 0
%tunl_T4
255 255 255 255 -7.7424002 10.6070995 2.20695996 1.00 00 0 0
255 255 255 255 24.5918999 10.6175003 2.18530011 1.00 00 0 0
255 255 255 255 -40.102200 10.6163998 2.18760991 1.00 00 0 0
255 255 255 255 40.7117996 -7.2352300 2.21592999 1.00 00 0 0
255 255 255 255 -23.789600 -7.2520800 2.18112993 1.00 00 0 0
%tunl_t2
255 255 255 255 -24.079800 -7.2087598 2.27066994 1.00 00 0 0
255 255 255 255 -7.5887499 10.6560001 2.10580993 1.00 00 0 0
255 255 255 255 24.1942997 10.6606998 2.09610009 1.00 00 0 0
255 255 255 255 40.3945999 -7.3280301 2.02411008 1.00 00 0 0
255 255 255 255 -40.129002 10.5400000 2.34555006 1.00 00 0 0
%tunl_2
255 255 255 255 33.2514992 3.91675997 2.32704997 1.00 00 0 0
255 255 255 255 32.9892006 -3.9766800 2.13070989 1.00 00 0 0
255 255 255 255 10.4335003 3.97960997 2.12111998 1.00 00 0 0
255 255 255 255 10.5255003 -3.8871200 2.42418003 1.00 00 0 0
255 255 255 255 -12.485600 3.94428992 2.23687005 1.00 00 0 0
255 255 255 255 -10.362200 -4.0234399 1.97754002 1.00 00 0 0
255 255 255 255 -33.931801 -3.9234900 2.30500007 1.00 00 0 0
255 255 255 255 -33.201401 3.96450996 2.17059994 1.00 00 0 0
%tunl_2_bend
255 255 255 255 32.0680008 -7.1686401 2.28105998 1.00 00 0 0
255 255 255 255 9.21271038 -1.3725400 2.12177992 1.00 00 0 0
255 255 255 255 27.5785007 -13.766900 1.98705995 1.00 00 0 0
255 255 255 255 -10.613300 6.97420979 2.40166998 1.00 00 0 0
255 255 255 255 -9.1168804 14.6342001 2.46977997 1.00 00 0 0
255 255 255 255 12.6033001 5.76765013 2.32117009 1.00 00 0 0
255 255 255 255 -32.181400 19.1131992 2.43371010 1.00 00 0 0
255 255 255 255 -32.231098 11.2652998 2.27255988 1.00 00 0 0
%tunl_4_Cus1
255 255 255 255 -17.197500 -16.472799 6.35940981 1.00 00 0 0
255 255 255 255 19.9188995 -7.1321702 1.80745995 1.00 00 0 0
255 255 255 255 -4.5566301 2.65068007 4.21798992 1.00 00 0 0
255 255 255 255 26.4276009 13.1398001 -0.8056900 1.00 00 0 0
255 255 255 255 -40.362900 -1.6897000 8.56394958 1.00 00 0 0
255 255 255 255 51.8665009 7.27694988 -3.5340199 1.00 00 0 0
%tunl_4_Cus2
255 255 255 255 14.3570004 -2.5606699 -0.6549340 1.00 00 0 0
255 255 255 255 37.3133011 19.7728004 -2.3457999 1.00 00 0 0
255 255 255 255 -9.8615599 -0.2629090 1.10974002 1.00 00 0 0
255 255 255 255 -10.438800 -23.446699 3.25404000 1.00 00 0 0
255 255 255 255 13.8718004 21.6828995 -2.0045600 1.00 00 0 0
255 255 255 255 -34.958599 -19.718201 5.87349987 1.00 00 0 0
%tunl_4_Cus3
255 255 255 255 -11.900500 0.87303197 0.35413700 1.00 00 0 0
255 255 255 255 -34.715698 -21.996401 -2.8025701 1.00 00 0 0
255 255 255 255 10.9287996 23.5620003 5.44195986 1.00 00 0 0
255 255 255 255 34.8692017 22.3253994 7.01091003 1.00 00 0 0
255 255 255 255 12.5059996 -0.1385190 3.19720006 1.00 00 0 0
255 255 255 255 -10.538000 -23.165400 -1.5224299 1.00 00 0 0
%tunl_4_Cus4
255 255 255 255 3.45324993 -13.554700 2.10254002 1.00 00 0 0
255 255 255 255 18.2175007 11.6292000 2.13972998 1.00 00 0 0
255 255 255 255 -5.8921099 8.61396980 2.23609996 1.00 00 0 0
%sbwy_tunl_start
255 255 255 255 -3.3860500 -19.154900 -1.2179700 1.00 00 0 0
255 000 000 255 -0.1342160 -6.1061401 -1.6926200 1.00 00 0 0
255 000 000 255 -0.1342160 -6.1061401 -1.9177400 1.00 00 0 0
255 255 255 255 -0.8681030 24.2085991 -1.2179700 1.00 00 0 0
255 000 000 255 1.15265000 37.0600014 -1.6926200 1.00 00 0 0
255 000 000 255 1.15265000 37.0600014 -1.9177400 1.00 00 0 0
%sbwy_tunl_bit
255 255 255 255 4.33925009 0.04928130 1.01745999 1.00 00 0 0
255 255 255 255 4.79175997 -19.888800 0.77231300 1.00 00 0 0
255 255 255 255 4.38685989 20.0804996 1.08781004 1.00 00 0 0
255 255 255 255 4.38684988 -39.540501 1.08781004 1.00 00 0 0
255 255 255 255 4.38685989 39.9882011 1.08781004 1.00 00 0 0
%sbwy_tunl_bend
255 255 255 255 4.00538015 -17.575199 0.77231300 1.00 00 0 0
255 255 255 255 -11.026600 17.5751991 1.01745999 1.00 00 0 0
255 255 255 255 -5.1041398 -0.5572100 1.08781004 1.00 00 0 0
255 255 255 255 14.8170996 -33.238701 1.01745999 1.00 00 0 0
255 255 255 255 -13.978500 36.6531982 1.08781004 1.00 00 0 0
%sbwy_tunl_cstm6
255 255 255 255 -4.3392301 -0.0173950 2.02646995 1.00 00 0 0
255 255 255 255 -4.3392301 20.0202999 0.62618899 1.00 00 0 0
255 255 255 255 -4.3392301 -19.927700 3.22041011 1.00 00 0 0
255 255 255 255 -4.3392301 39.6932983 -0.5141020 1.00 00 0 0
255 255 255 255 -4.3392301 -39.835400 3.78094006 1.00 00 0 0
%sbwy_tunl_cstm7
255 255 255 255 -5.2487798 -0.8115840 1.18321002 1.00 00 0 0
255 255 255 255 -25.563101 4.93743992 0.66288799 1.00 00 0 0
255 255 255 255 14.9832001 -6.5826402 1.78808999 1.00 00 0 0
255 255 255 255 -44.621700 7.85199022 0.35023800 1.00 00 0 0
255 255 255 255 35.1973000 -12.173200 2.36431003 1.00 00 0 0
%sbwy_tunl_cstm8
255 255 255 255 14.9672003 -5.3183899 1.22604001 1.00 00 0 0
255 255 255 255 -4.9246802 -3.2802999 1.02907002 1.00 00 0 0
%sbwy_tunl_cstm10
255 255 255 255 -19.699800 1.37996995 4.83604002 1.00 00 0 0
255 255 255 255 -39.587002 0.18161000 6.36552000 1.00 00 0 0
255 255 255 255 0.13269000 3.23087001 2.16366005 1.00 00 0 0
255 255 255 255 19.7560005 5.13632011 -0.4375050 1.00 00 0 0
255 255 255 255 39.3633995 6.53375006 -2.5883999 1.00 00 0 0
%sbwy_tunl_cstm9
255 255 255 255 -31.377800 -25.173901 3.85187006 1.00 00 0 0
255 255 255 255 -17.181801 -11.045200 3.22041011 1.00 00 0 0
255 255 255 255 -3.1030300 3.03354001 2.02646995 1.00 00 0 0
255 255 255 255 10.8948002 17.0312996 0.64252901 1.00 00 0 0
255 255 255 255 24.9766998 31.1133003 -0.5141020 1.00 00 0 0
%sbwy_tunl_cstm11
255 255 255 255 13.2058001 -3.5127001 1.28163004 1.00 00 0 0
255 255 255 255 -3.0239301 -3.4960301 1.44360006 1.00 00 0 0
%sbwy_tunl_cstm1
255 255 255 255 10.3416004 -3.8629200 0.06566430 1.00 00 0 0
255 255 255 255 -4.0500498 10.2539997 2.95255995 1.00 00 0 0
255 255 255 255 24.0296993 -17.825701 -1.9062901 1.00 00 0 0
255 255 255 255 -18.128799 24.3327999 5.01226997 1.00 00 0 0
%sbwy_tunl_cstm2
255 255 255 255 -34.486500 2.73589993 2.16402006 1.00 00 0 0
255 255 255 255 -15.162300 3.10753989 1.95560002 1.00 00 0 0
255 255 255 255 4.86901999 4.15502977 1.31807005 1.00 00 0 0
255 255 255 255 24.6648998 5.13396978 0.85276300 1.00 00 0 0
%sbwy_tunl_cstm4
255 255 255 255 -6.1867700 -1.0112900 1.10205996 1.00 00 0 0
255 255 255 255 -20.036100 -13.369400 1.10207999 1.00 00 0 0
255 255 255 255 8.06884956 11.3506002 1.10206997 1.00 00 0 0
%sbwy_tunl_cstm3
255 255 255 255 40.2176018 0.58703601 0.97846401 1.00 00 0 0
255 255 255 255 20.4766998 -0.9266360 1.62265003 1.00 00 0 0
255 255 255 255 0.50341803 -3.5336299 1.82614994 1.00 00 0 0
255 255 255 255 -19.107000 -6.5252099 1.69290996 1.00 00 0 0
255 255 255 255 -39.084801 -8.8078604 1.48819995 1.00 00 0 0
%sbwy_tunl_cstm5
255 255 255 255 -2.4282801 6.94293022 2.38610005 1.00 00 0 0
255 255 255 255 -4.9045401 -9.6229200 1.01145995 1.00 00 0 0
%tunlentind_4
255 255 255 255 40.9761009 -8.8987398 2.25776005 1.00 00 0 0
255 255 255 255 8.29642010 -8.9236498 2.20625997 1.00 00 0 0
255 255 255 255 -24.042801 -8.9273100 2.19869995 1.00 00 0 0
255 255 255 255 -7.6740398 8.92018986 2.21345997 1.00 00 0 0
255 255 255 255 24.8484001 8.91880035 2.21629000 1.00 00 0 0
255 255 255 255 -40.066799 8.92625046 2.20094991 1.00 00 0 0
%ped_tunnel
216 041 018 255 1.62349999 -2.5742800 2.09734011 0.50 00 0 0
216 041 018 255 -3.6642499 -2.5742800 2.09734011 0.50 00 0 0
%smal_outsidelight
226 251 255 255 0.01155610 -0.1700360 -0.1858380 1.00 00 0 0
%smal_outsidelight2
252 237 210 255 -0.0155430 -0.1700360 -0.1858380 1.20 00 0 0
%singlelight
210 209 186 255 -0.0086670 -0.1851810 -0.0013790 1.00 00 0 0
%smal_outsidelight3
207 196 183 255 0.02058900 -0.1700340 -0.1858380 1.00 00 0 0
%hotel_outsidelight
207 196 183 255 0.02856700 0.09278680 0.12638600 1.20 00 0 0
%sub_billboard1
255 255 255 255 -1.6117400 6.73241997 8.81812954 1.20 00 0 0
255 255 255 255 -1.6117400 0.20748900 8.81812954 1.20 00 0 0
255 255 255 255 -1.6117400 -6.4660001 8.81812954 1.20 00 0 0
%sub_tripbboard
255 255 255 255 6.23278999 5.95116997 12.6791000 1.00 00 0 0
255 255 255 255 4.23389006 6.90454006 12.6791000 1.00 00 0 0
255 255 255 255 2.79503989 7.59087992 12.6791000 1.00 00 0 0
255 255 255 255 -8.0489502 2.79577994 12.6791000 1.00 00 0 0
255 255 255 255 -8.0489502 0.29046601 12.6791000 1.00 00 0 0
255 255 255 255 -8.0489502 -2.2867999 12.6791000 1.00 00 0 0
255 255 255 255 1.68615997 -8.0170898 12.6791000 1.00 00 0 0
255 255 255 255 4.22179985 -6.8347201 12.6791000 1.00 00 0 0
255 255 255 255 6.40899992 -5.8148198 12.6791000 1.00 00 0 0
%3D8Ball
255 000 000 255 0.00002596 -0.4477200 0.82845497 1.00 02 0 0
090 090 090 255 0.00002599 -0.0000016 0.00000040 1.00 00 0 0
%luigiineerclub
196 196 172 255 3.89599991 -5.2054400 -1.8257600 1.00 00 0 0
248 248 248 255 0.73046899 6.60882998 -1.3924900 1.00 00 0 0
%LUIGICLUBout
119 255 255 255 10.1608000 5.27573013 -6.3625598 1.20 02 0 0
119 255 255 255 11.6224003 5.24515009 -6.3625598 1.20 02 0 0
119 255 255 255 11.6224003 6.45801020 -6.3625598 1.20 02 0 0
119 255 255 255 11.6224003 7.59759998 -6.3625598 1.20 02 0 0
119 255 255 255 11.6224003 8.71292019 -6.3625598 1.20 02 0 0
119 255 255 255 11.6224003 9.76311970 -6.3625598 1.20 02 0 0
119 255 255 255 10.1007996 9.75399971 -6.3625598 1.20 02 0 0
%playerwarehouseint
255 255 255 255 5.52056980 0.92132598 2.24529004 0.80 00 0 0
255 255 255 255 5.52056980 3.01428008 2.24529004 0.80 00 0 0
255 255 255 255 -0.6884160 -3.4262700 2.66937995 0.80 00 0 0
255 255 255 255 1.47503996 -3.4262700 2.66937995 0.80 00 0 0
255 255 255 255 3.30408001 -3.8030100 2.66937995 0.80 00 0 0
255 255 255 255 3.30408001 -7.3561702 2.66937995 0.80 00 0 0
255 255 255 255 1.47503996 -7.7128601 2.66937995 0.80 00 0 0
255 255 255 255 -0.6884160 -7.7128601 2.66937995 0.80 00 0 0
%ind_maindrag1
255 255 255 255 2.59129000 -19.984100 -9.9060898 1.00 00 0 0
255 255 255 255 -2.4254301 -19.984100 -9.9060898 1.00 00 0 0
255 255 255 255 -5.4293399 -17.972401 -9.9060898 1.00 00 0 0
255 255 255 255 -5.4293399 -14.656900 -9.9060898 1.00 00 0 0
255 255 255 255 -5.4293399 -11.341500 -9.9060898 1.00 00 0 0
%doc_tar7
255 255 255 255 -49.305500 15.9169998 14.2974005 1.00 00 0 0
255 255 255 255 -49.305099 19.4396000 14.2974005 0.50 00 0 0
255 255 255 255 -49.291698 12.3404999 14.2974005 0.50 00 0 0
255 255 255 255 -46.293098 19.4652004 14.2700005 0.50 00 0 0
255 255 255 255 -46.300499 15.9561996 14.2700005 0.50 00 0 0
255 255 255 255 -46.311600 12.3227997 14.2700005 0.50 00 0 0
%doc_shedbig4
255 255 255 255 -36.080101 20.2437992 -6.3332300 1.00 00 0 0
255 255 255 255 22.4263000 20.2173004 -6.3572502 1.00 00 0 0
255 255 255 255 17.1996994 20.2306995 -6.3452201 1.00 00 0 0
255 255 255 255 2.68982005 20.2537003 -6.3242998 1.00 00 0 0
255 255 255 255 -16.614000 20.2050991 -6.3683901 1.00 00 0 0
255 255 255 255 -23.030600 20.1991997 -6.3737798 1.00 00 0 0
255 255 255 255 37.3181992 20.2409000 -6.3359299 1.00 00 0 0
255 255 255 255 -3.5983901 20.1919994 -6.3803301 1.00 00 0 0
255 255 255 255 -48.545399 20.2493000 -6.3283501 1.00 00 0 0
255 255 255 255 48.2066994 20.2504997 -6.3271499 1.00 00 0 0
%doc_shedbig1
255 255 255 255 -45.871101 13.5639000 -26.128500 1.00 00 0 0
255 255 255 255 23.6401005 -17.023701 -25.360300 1.00 00 0 0
255 255 255 255 -45.912201 -15.416000 -26.165800 1.00 00 0 0
255 255 255 255 -45.854198 -6.8111000 -26.113199 1.00 00 0 0
255 255 255 255 -45.915600 -4.2254000 -26.168900 1.00 00 0 0
255 255 255 255 -45.890701 4.51593018 -26.146299 1.00 00 0 0
255 255 255 255 23.7325001 12.3559999 -25.276501 1.00 00 0 0
255 255 255 255 23.6616001 -7.5374098 -25.340799 1.00 00 0 0
255 255 255 255 23.5974007 2.09167004 -25.399000 1.00 00 0 0
255 255 255 255 23.6709003 21.8675995 -25.332399 1.00 00 0 0
255 255 255 255 23.5849991 31.4636993 -25.410400 1.00 00 0 0
255 255 255 255 -45.876499 -24.125999 -26.133400 1.00 00 0 0
%doc_shedbig3
255 255 255 255 10.0986004 -6.0178199 -6.0423899 1.00 00 0 0
255 255 255 255 35.2038994 -3.0133100 -6.0463500 1.00 00 0 0
255 255 255 255 35.2521019 6.45153999 -6.0025401 1.00 00 0 0
255 255 255 255 20.1431007 -6.0429101 -6.0196099 1.00 00 0 0
255 255 255 255 0.02575680 -6.0703101 -5.9947901 1.00 00 0 0
255 255 255 255 -10.067000 -5.9736300 -6.0824900 1.00 00 0 0
255 255 255 255 -20.072901 -6.0098901 -6.0496001 1.00 00 0 0
255 255 255 255 -30.094200 -6.0080600 -6.0512300 1.00 00 0 0
255 255 255 255 35.2439995 16.0037994 -6.0099201 1.00 00 0 0
255 255 255 255 -28.848400 18.3558006 -6.0496001 1.00 00 0 0
255 255 255 255 -19.338301 18.3558006 -6.0496001 1.00 00 0 0
255 255 255 255 -9.8282499 18.3558006 -6.0496001 1.00 00 0 0
255 255 255 255 -0.3181150 18.3558006 -6.0496001 1.00 00 0 0
255 255 255 255 9.11670017 18.3558006 -6.0496001 1.00 00 0 0
255 255 255 255 18.6044006 18.3558006 -6.0496001 1.00 00 0 0
%rustship_structure
255 255 255 255 -33.224400 -13.437500 -0.5309540 1.00 00 0 0
255 255 255 255 -33.224400 -10.605100 -0.5309540 1.00 00 0 0
255 255 255 255 -33.224400 -4.6179800 -0.5309540 1.00 00 0 0
255 255 255 255 -33.224400 -0.9908450 -0.5309540 1.00 00 0 0
255 255 255 255 -32.951302 6.58874989 -0.5309540 1.00 00 0 0
255 255 255 255 -32.758099 12.1512003 -0.5309540 1.00 00 0 0
255 255 255 255 -36.701698 14.8226004 -0.5309540 1.00 00 0 0
255 255 255 255 -41.039902 14.8839998 -0.5309540 1.00 00 0 0
%doc_tar6
255 255 255 255 -43.897202 -9.1029100 7.01211977 0.50 00 0 0
255 255 255 255 -43.897202 -5.5958900 7.01211977 0.50 00 0 0
255 255 255 255 -43.897202 -12.721600 7.01211977 0.50 00 0 0
255 255 255 255 -41.007900 -12.721600 7.01211977 0.50 00 0 0
255 255 255 255 -41.007900 -9.1029100 7.01211977 1.00 00 0 0
255 255 255 255 -41.007900 -5.5958900 7.01211977 1.00 00 0 0
%Hospital_ind
255 255 255 255 -13.809200 9.09012985 8.76523972 1.00 00 0 0
255 255 255 255 -13.809200 2.72537994 8.81752014 1.00 00 0 0
255 255 255 255 -13.809200 -2.7753501 8.81070995 1.00 00 0 0
255 255 255 255 -13.809200 -9.1515703 8.79689026 1.00 00 0 0
255 255 255 255 -17.489700 -14.225900 8.85435009 1.00 00 0 0
255 255 255 255 -17.489700 -23.367901 8.82038021 1.00 00 0 0
255 255 255 255 -17.489700 -32.852901 8.81700039 1.00 00 0 0
255 255 255 255 -8.9196301 49.9357986 15.6822004 1.00 00 0 0
255 255 255 255 -8.9196301 57.0951004 15.6927996 1.00 00 0 0
255 255 255 255 -8.9196301 67.4741974 15.6960001 1.00 00 0 0
%ind_land106
255 255 255 255 6.05200005 63.0435982 -9.9230604 1.00 00 0 0
255 255 255 255 23.8390999 61.6590996 -9.9230604 1.00 00 0 0
255 255 255 255 23.8390999 47.9444008 -9.9230604 1.00 00 0 0
255 255 255 255 10.5781002 42.9510994 -9.9230604 1.00 00 0 0
255 255 255 255 10.5781002 37.2695007 -9.9230604 1.00 00 0 0
255 255 255 255 -6.8403902 45.9343987 -9.9230604 1.00 00 0 0
255 255 255 255 -6.8403902 40.2528000 -9.9230604 1.00 00 0 0
255 255 255 255 -13.938200 34.5822983 -9.9230604 1.00 00 0 0
255 255 255 255 -13.938200 28.9006996 -9.9230604 1.00 00 0 0
255 255 255 255 -16.552999 19.3232994 -9.9230604 1.00 00 0 0
255 255 255 255 19.8880997 30.8020992 -9.9230604 1.00 00 0 0
255 255 255 255 19.8880997 25.1205006 -9.9230604 1.00 00 0 0
255 255 255 255 19.8880997 19.2703991 -9.9230604 1.00 00 0 0
%billboard03
255 255 255 255 6.23278999 5.95116997 12.6791000 1.00 00 0 0
255 255 255 255 4.23389006 6.90454006 12.6791000 1.00 00 0 0
255 255 255 255 2.79503989 7.59087992 12.6791000 1.00 00 0 0
255 255 255 255 -8.0489502 2.79577994 12.6791000 1.00 00 0 0
255 255 255 255 -8.0489502 0.29046601 12.6791000 1.00 00 0 0
255 255 255 255 -8.0489502 -2.2867999 12.6791000 1.00 00 0 0
255 255 255 255 1.68615997 -8.0170898 12.6791000 1.00 00 0 0
255 255 255 255 4.22179985 -6.8347201 12.6791000 1.00 00 0 0
255 255 255 255 6.40899992 -5.8148198 12.6791000 1.00 00 0 0
%mak_bulbsmall
255 255 255 255 -32.398300 -7.5159898 -0.5191380 0.75 00 0 0
255 255 255 255 -27.719700 -7.7237501 -0.5191380 0.75 00 0 0
255 255 255 255 -22.394300 -7.9432402 -0.5191380 0.75 00 0 0
255 255 255 255 -16.310301 -8.4167500 -0.5191380 0.75 00 0 0
255 255 255 255 -10.131100 -8.4732704 -0.5191380 0.75 00 0 0
255 255 255 255 -7.5928302 -7.6875601 -0.5039560 0.75 00 0 0
255 255 255 255 -3.5156901 -5.2666602 -0.5276990 0.75 00 0 0
255 255 255 255 0.96447802 -2.6370201 -0.4889790 0.75 00 0 0
255 255 255 255 6.35003996 0.23254400 -0.4889790 0.75 00 0 0
255 255 255 255 11.5918999 3.50487995 -0.4889790 0.75 00 0 0
%Chinabuilds07
255 255 255 255 25.9592991 11.8689003 -7.8772302 1.00 00 0 0
255 255 255 255 25.9592991 19.0709000 -7.8772302 1.00 00 0 0
255 255 255 255 25.9592991 26.1326008 -7.8772302 1.00 00 0 0
255 255 255 255 22.6450005 30.7936001 -7.8772302 1.00 00 0 0
255 255 255 255 16.8864994 30.7936001 -7.8772302 1.00 00 0 0
255 255 255 255 11.2355003 30.7936001 -7.8772302 1.00 00 0 0
%chtwn_fmrkt
255 255 255 255 33.2053986 -7.8653598 -2.3290401 0.75 00 0 0
255 255 255 255 21.8546009 -7.8653598 -2.3290401 0.75 00 0 0
255 255 255 255 10.9438000 -7.8653598 -2.3290401 0.75 00 0 0
255 255 255 255 -11.331000 -7.8653598 -2.3290401 0.75 00 0 0
255 255 255 255 -22.681801 -7.8653598 -2.3290401 0.75 00 0 0
255 255 255 255 -33.592499 -7.8653598 -2.3290401 0.75 00 0 0
255 255 255 255 -5.9776602 18.6322994 -2.3290401 0.75 00 0 0
255 255 255 255 -5.9776602 -2.4934101 -2.3290401 0.75 00 0 0
%dinerind02
255 255 255 255 -14.814900 13.3782997 -2.2079000 1.00 00 0 0
255 255 255 255 -19.462799 7.81444979 -2.2161601 1.00 00 0 0
255 255 255 255 -31.432400 8.03754044 -2.2079000 1.00 00 0 0
255 255 255 255 -35.812099 13.7221003 -2.2079000 1.00 00 0 0
%indhelix_barrier
255 188 070 255 0.07543950 19.8519993 -0.0805798 1.00 02 0 0
255 188 070 255 0.07543950 17.9482994 -0.0805798 1.00 02 0 0
255 188 070 255 0.07543950 12.5253000 -0.0805798 1.00 02 0 0
255 188 070 255 0.07543950 10.4387999 -0.0805798 1.00 02 0 0
255 188 070 255 0.07543950 -10.343300 -0.0805798 1.00 02 0 0
255 188 070 255 0.07543950 -12.247000 -0.0805798 1.00 00 0 0
255 188 070 255 0.07543950 -17.670000 -0.0805798 1.00 02 0 0
255 188 070 255 0.07543950 -19.756500 -0.0805798 1.00 02 0 0
%mak_billboard
255 203 049 255 -6.5588198 -2.0180299 8.68284035 1.00 00 0 0
255 203 049 255 -0.0464973 -2.0180299 8.68284035 1.00 00 0 0
255 203 049 255 6.46582985 -2.0180299 8.68284035 1.00 00 0 0
%mak_billsmall
255 203 049 255 -4.0178499 -1.0738500 5.18549013 1.00 00 0 0
255 203 049 255 -0.0276794 -0.8960000 5.18549013 1.00 00 0 0
255 203 049 255 3.94235992 -1.1099600 5.18549013 1.00 00 0 0
%doc_floodlite
255 255 255 255 1.52890003 0.10104400 13.8858004 1.00 00 0 0
255 255 255 255 -1.5289000 0.10104400 13.8858004 1.00 00 0 0
%cranesmalltop
255 000 000 255 -11.857900 1.82256997 -1.1945300 1.00 00 0 0
031 214 035 255 -11.857900 -0.9783330 -1.1945300 1.00 00 0 0
%billboard01
255 255 255 255 1.48327994 2.50084996 4.13648987 1.00 00 0 0
255 255 255 255 1.48327994 0.00216675 4.13648987 1.00 00 0 0
255 255 255 255 1.48327994 -2.4957600 4.13648987 1.00 00 0 0
255 255 255 255 -1.4825400 2.50024009 4.13648987 1.00 00 0 0
255 255 255 255 -1.4825400 -0.0026550 4.13648987 1.00 00 0 0
255 255 255 255 -1.4825400 -2.4907501 4.13648987 1.00 00 0 0
%chinalanterns
255 042 000 255 -0.0785522 -0.5841060 -2.9455700 1.00 00 0 0
255 042 000 255 -0.1657710 3.80016994 -2.6914201 1.00 00 0 0
255 042 000 255 -0.0785522 -4.8477201 -2.5606301 1.00 00 0 0
%com_hospital
255 255 255 255 -5.4645801 -40.850700 -14.940000 1.00 00 0 0
255 255 255 255 59.9110985 9.28213978 -14.940000 1.00 00 0 0
255 255 255 255 59.9110985 -19.759600 -14.940000 1.00 00 0 0
255 255 255 255 59.9110985 -30.517599 -14.940000 1.00 00 0 0
